Year,Name,Code,Yield,Harvest area,region
1989,VIRGINIA,51,110,365000,3
1988,VIRGINIA,51,79,295000,3
1987,VIRGINIA,51,63,325000,3
1986,VIRGINIA,51,54,400000,3
1985,VIRGINIA,51,99,550000,3
1984,VIRGINIA,51,104,540000,3
1983,VIRGINIA,51,48,340000,3
1983,VIRGINIA,51,48,345000,3
1983,VIRGINIA,51,48,47.5,3
1982,VIRGINIA,51,101,620000,3
1982,VIRGINIA,51,101,622000,3
1982,VIRGINIA,51,101,100.5,3
1981,VIRGINIA,51,90,625000,3
1981,VIRGINIA,51,90,627000,3
1981,VIRGINIA,51,90,89.5,3
1980,VIRGINIA,51,55,595000,3
1979,VIRGINIA,51,83,615000,3
1978,VIRGINIA,51,83,630000,3
1977,VIRGINIA,51,55,605000,3
1976,VIRGINIA,51,78,645000,3
1976,VIRGINIA,51,78,77.5,3
1975,VIRGINIA,51,88,565000,3
1975,VIRGINIA,51,88,173400,3
1974,VIRGINIA,51,80,570000,3
1973,VIRGINIA,51,86,550000,3
1972,VIRGINIA,51,83,502000,3
1971,VIRGINIA,51,68,480000,3
1970,VIRGINIA,51,68,467000,3
1969,VIRGINIA,51,77,444000,3
1968,VIRGINIA,51,71,444000,3
1967,VIRGINIA,51,73,485000,3
1966,VIRGINIA,51,46,425000,3
1965,VIRGINIA,51,68,494000,3
1964,VIRGINIA,51,56,457000,3
1963,VIRGINIA,51,39,397000,3
1962,VIRGINIA,51,62,496000,3
1961,VIRGINIA,51,53,545000,3
1960,VIRGINIA,51,49,627000,3
1959,VIRGINIA,51,46,653000,3
1958,VIRGINIA,51,53,634000,3
1957,VIRGINIA,51,26.5,628000,3
1956,VIRGINIA,51,48,722000,3
1955,VIRGINIA,51,38,744000,3
1954,VIRGINIA,51,34,777000,3
1953,VIRGINIA,51,27,773000,3
1952,VIRGINIA,51,33,847000,3
1951,VIRGINIA,51,43,868000,3
1950,VIRGINIA,51,46,899000,3
1949,VIRGINIA,51,42,908000,3
1948,VIRGINIA,51,42.5,976000,3
1947,VIRGINIA,51,36,976000,3
1946,VIRGINIA,51,36,1017000,3
1945,VIRGINIA,51,33,1071000,3
1944,VIRGINIA,51,26,1190000,3
1943,VIRGINIA,51,25,1225000,3
1942,VIRGINIA,51,27,1213000,3
1941,VIRGINIA,51,26,1195000,3
1940,VIRGINIA,51,27,1267000,3
1939,VIRGINIA,51,26.5,1307000,3
1938,VIRGINIA,51,26,1287000,3
1937,VIRGINIA,51,25.5,1376000,3
1936,VIRGINIA,51,21.5,1284000,3
1935,VIRGINIA,51,24.5,1421000,3
1934,VIRGINIA,51,22,1335000,3
1933,VIRGINIA,51,22.5,1456000,3
1932,VIRGINIA,51,18,1342000,3
1931,VIRGINIA,51,26,1427000,3
1930,VIRGINIA,51,12,1212000,3
1929,VIRGINIA,51,24.2,1353000,3
1928,VIRGINIA,51,23,1393000,3
1927,VIRGINIA,51,24.5,1417000,3
1926,VIRGINIA,51,23,1476000,3
1925,VIRGINIA,51,21,1566000,3
1924,VIRGINIA,51,21,1336000,3
1923,VIRGINIA,51,25.4,1508000,3
1922,VIRGINIA,51,24.5,1507000,3
1921,VIRGINIA,51,21,1625000,3
1920,VIRGINIA,51,25.5,1736000,3
1919,VIRGINIA,51,23.3,1805000,3
1918,VIRGINIA,51,24.5,2000000,3
1917,VIRGINIA,51,24.5,2040000,3
1916,VIRGINIA,51,24,1820000,3
1915,VIRGINIA,51,25.5,1850000,3
1914,VIRGINIA,51,20,1750000,3
1913,VIRGINIA,51,25,1800000,3
1912,VIRGINIA,51,20,1820000,3
1911,VIRGINIA,51,20.5,1870000,3
1910,VIRGINIA,51,24,1920000,3
1909,VIRGINIA,51,20.6,1860000,3
1908,VIRGINIA,51,23.5,1800000,3
1907,VIRGINIA,51,23,1775000,3
1906,VIRGINIA,51,24,1830000,3
1905,VIRGINIA,51,24.5,1850000,3
1904,VIRGINIA,51,23.5,1850000,3
1903,VIRGINIA,51,21.5,1850000,3
1902,VIRGINIA,51,21.5,1920000,3
1901,VIRGINIA,51,21.5,1900000,3
1900,VIRGINIA,51,15,1900000,3
1899,VIRGINIA,51,19.2,1919000,3
1898,VIRGINIA,51,22.5,1950000,3
1897,VIRGINIA,51,18,1950000,3
1896,VIRGINIA,51,23,1980000,3
1895,VIRGINIA,51,19,1980000,3
1894,VIRGINIA,51,19.5,1980000,3
1893,VIRGINIA,51,17,1960000,3
1892,VIRGINIA,51,16.5,1960000,3
1891,VIRGINIA,51,22,1950000,3
1890,VIRGINIA,51,20,1950000,3
1889,VIRGINIA,51,17,1960000,3
1888,VIRGINIA,51,17.5,1960000,3
1887,VIRGINIA,51,18.5,1975000,3
1886,VIRGINIA,51,16.5,1950000,3
1885,VIRGINIA,51,17,1970000,3
1884,VIRGINIA,51,16.5,1870000,3
1883,VIRGINIA,51,15,1870000,3
1882,VIRGINIA,51,18.5,1870000,3
1881,VIRGINIA,51,15,1800000,3
1880,VIRGINIA,51,21,1810000,3
1879,VIRGINIA,51,16.5,1768000,3
1878,VIRGINIA,51,17.5,1750000,3
1877,VIRGINIA,51,17.5,1670000,3
1876,VIRGINIA,51,18,1650000,3
1875,VIRGINIA,51,19.5,1540000,3
1874,VIRGINIA,51,17.5,1510000,3
1873,VIRGINIA,51,18.5,1480000,3
1872,VIRGINIA,51,18,1480000,3
1871,VIRGINIA,51,18,1470000,3
1870,VIRGINIA,51,18.5,1390000,3
1869,VIRGINIA,51,13.5,1310000,3
1868,VIRGINIA,51,18.5,1190000,3
1867,VIRGINIA,51,17,1100000,3
1866,VIRGINIA,51,16.2,1000000,3
2018,WASHINGTON,53,220,85000,4
2017,WASHINGTON,53,225,80000,4
2016,WASHINGTON,53,235,85000,4
2015,WASHINGTON,53,215,75000,4
2014,WASHINGTON,53,215,110000,4
2013,WASHINGTON,53,215,105000,4
2012,WASHINGTON,53,215,115000,4
2011,WASHINGTON,53,225,125000,4
2010,WASHINGTON,53,205,125000,4
2009,WASHINGTON,53,215,105000,4
2008,WASHINGTON,53,205,90000,4
2007,WASHINGTON,53,210,115000,4
2006,WASHINGTON,53,210,75000,4
2005,WASHINGTON,53,205,80000,4
2004,WASHINGTON,53,200,105000,4
2003,WASHINGTON,53,195,70000,4
2002,WASHINGTON,53,190,70000,4
2001,WASHINGTON,53,190,55000,4
2000,WASHINGTON,53,185,100000,4
1999,WASHINGTON,53,180,100000,4
1998,WASHINGTON,53,190,100000,4
1997,WASHINGTON,53,190,95000,4
1996,WASHINGTON,53,185,120000,4
1995,WASHINGTON,53,190,102000,4
1994,WASHINGTON,53,185,105000,4
1993,WASHINGTON,53,190,80000,4
1992,WASHINGTON,53,180,88000,4
1991,WASHINGTON,53,180,88000,4
1990,WASHINGTON,53,175,80000,4
1990,WASHINGTON,53,175,80000,4
1990,WASHINGTON,53,175,175,4
1989,WASHINGTON,53,175,90000,4
1989,WASHINGTON,53,175,90000,4
1989,WASHINGTON,53,175,175,4
1988,WASHINGTON,53,170,80000,4
1988,WASHINGTON,53,170,80000,4
1988,WASHINGTON,53,170,170,4
1987,WASHINGTON,53,170,80000,4
1987,WASHINGTON,53,170,80000,4
1987,WASHINGTON,53,170,170,4
1986,WASHINGTON,53,170,120000,4
1986,WASHINGTON,53,170,170,4
1985,WASHINGTON,53,160,135000,4
1985,WASHINGTON,53,160,135000,4
1985,WASHINGTON,53,160,160,4
1984,WASHINGTON,53,155,150000,4
1984,WASHINGTON,53,155,150000,4
1984,WASHINGTON,53,155,155,4
1983,WASHINGTON,53,160,110000,4
1983,WASHINGTON,53,160,110000,4
1983,WASHINGTON,53,160,160,4
1982,WASHINGTON,53,150,160000,4
1982,WASHINGTON,53,150,160000,4
1982,WASHINGTON,53,150,150,4
1981,WASHINGTON,53,130,114000,4
1981,WASHINGTON,53,130,114000,4
1981,WASHINGTON,53,130,130,4
1980,WASHINGTON,53,125,88000,4
1980,WASHINGTON,53,125,88000,4
1980,WASHINGTON,53,125,125,4
1979,WASHINGTON,53,123,97000,4
1979,WASHINGTON,53,123,97000,4
1979,WASHINGTON,53,123,123,4
1978,WASHINGTON,53,114,65000,4
1978,WASHINGTON,53,114,65000,4
1978,WASHINGTON,53,114,114,4
1977,WASHINGTON,53,119,64000,4
1976,WASHINGTON,53,107,44000,4
1975,WASHINGTON,53,104,34000,4
1974,WASHINGTON,53,99,25000,4
1973,WASHINGTON,53,108,37000,4
1972,WASHINGTON,53,108,43000,4
1971,WASHINGTON,53,102,61000,4
1970,WASHINGTON,53,106,43000,4
1969,WASHINGTON,53,107,33000,4
1968,WASHINGTON,53,97,20000,4
1967,WASHINGTON,53,92,18000,4
1966,WASHINGTON,53,92,21000,4
1965,WASHINGTON,53,75,23000,4
1964,WASHINGTON,53,92,24000,4
1963,WASHINGTON,53,88,30000,4
1962,WASHINGTON,53,87.5,30000,4
1961,WASHINGTON,53,86,33000,4
1960,WASHINGTON,53,83,52000,4
1959,WASHINGTON,53,83,61000,4
1958,WASHINGTON,53,75,42000,4
1957,WASHINGTON,53,79,23000,4
1956,WASHINGTON,53,74,19000,4
1955,WASHINGTON,53,72,20000,4
1954,WASHINGTON,53,66,23000,4
1953,WASHINGTON,53,68,13000,4
1952,WASHINGTON,53,64,8000,4
1951,WASHINGTON,53,68,8000,4
1950,WASHINGTON,53,60,8000,4
1949,WASHINGTON,53,52,9000,4
1948,WASHINGTON,53,55,6000,4
1947,WASHINGTON,53,56,7000,4
1946,WASHINGTON,53,55,7000,4
1945,WASHINGTON,53,51,7000,4
1944,WASHINGTON,53,45,9000,4
1943,WASHINGTON,53,49,10000,4
1942,WASHINGTON,53,45,11000,4
1941,WASHINGTON,53,44,12000,4
1940,WASHINGTON,53,38,13000,4
1939,WASHINGTON,53,32.8,15000,4
1938,WASHINGTON,53,35,16000,4
1937,WASHINGTON,53,37,18000,4
1936,WASHINGTON,53,34,13000,4
1935,WASHINGTON,53,36,10000,4
1934,WASHINGTON,53,26.5,12000,4
1933,WASHINGTON,53,34.5,14000,4
1932,WASHINGTON,53,32,15000,4
1931,WASHINGTON,53,36,13000,4
1930,WASHINGTON,53,38,12000,4
1929,WASHINGTON,53,35.5,10000,4
1928,WASHINGTON,53,38,11000,4
1927,WASHINGTON,53,36,11000,4
1926,WASHINGTON,53,35.5,14000,4
1925,WASHINGTON,53,36,18000,4
1924,WASHINGTON,53,30,17000,4
1923,WASHINGTON,53,34,17000,4
1922,WASHINGTON,53,39,18000,4
1921,WASHINGTON,53,38,27000,4
1920,WASHINGTON,53,35,28000,4
1919,WASHINGTON,53,33,35000,4
1918,WASHINGTON,53,34.5,53000,4
1917,WASHINGTON,53,33,51000,4
1916,WASHINGTON,53,32.5,48000,4
1915,WASHINGTON,53,29,48000,4
1914,WASHINGTON,53,28.5,44000,4
1913,WASHINGTON,53,29,41000,4
1912,WASHINGTON,53,28,37000,4
1911,WASHINGTON,53,27,36000,4
1910,WASHINGTON,53,26,34000,4
1909,WASHINGTON,53,25,33000,4
1908,WASHINGTON,53,23,29000,4
1907,WASHINGTON,53,27.5,26000,4
1906,WASHINGTON,53,25,24000,4
1905,WASHINGTON,53,20,22000,4
1904,WASHINGTON,53,24,19000,4
1903,WASHINGTON,53,23,18000,4
1902,WASHINGTON,53,24,17000,4
1901,WASHINGTON,53,17.5,16000,4
1900,WASHINGTON,53,20.5,15000,4
1899,WASHINGTON,53,20.9,15000,4
1898,WASHINGTON,53,15,15000,4
1897,WASHINGTON,53,19.5,15000,4
1896,WASHINGTON,53,24,14000,4
1895,WASHINGTON,53,18,11000,4
1894,WASHINGTON,53,21.5,10000,4
1893,WASHINGTON,53,20.5,10000,4
1892,WASHINGTON,53,20,11000,4
1891,WASHINGTON,53,20.5,11000,4
1890,WASHINGTON,53,20,10000,4
1889,WASHINGTON,53,16.5,10000,4
1888,WASHINGTON,53,22,8000,4
1887,WASHINGTON,53,22.5,7000,4
1886,WASHINGTON,53,18,7000,4
1885,WASHINGTON,53,23,6000,4
1884,WASHINGTON,53,23.5,6000,4
1883,WASHINGTON,53,21,5000,4
1882,WASHINGTON,53,21.5,4000,4
2018,WEST VIRGINIA,54,152,33000,3
2017,WEST VIRGINIA,54,152,33000,3
2016,WEST VIRGINIA,54,145,35000,3
2015,WEST VIRGINIA,54,148,35000,3
2014,WEST VIRGINIA,54,149,36000,3
2013,WEST VIRGINIA,54,147,36000,3
2012,WEST VIRGINIA,54,128,35000,3
2011,WEST VIRGINIA,54,114,31000,3
2010,WEST VIRGINIA,54,90,29000,3
2009,WEST VIRGINIA,54,126,30000,3
2008,WEST VIRGINIA,54,130,26000,3
2007,WEST VIRGINIA,54,111,27000,3
2006,WEST VIRGINIA,54,120,26000,3
2005,WEST VIRGINIA,54,109,28000,3
2004,WEST VIRGINIA,54,131,29000,3
2003,WEST VIRGINIA,54,115,27000,3
2002,WEST VIRGINIA,54,105,30000,3
2001,WEST VIRGINIA,54,120,26000,3
2000,WEST VIRGINIA,54,130,35000,3
1999,WEST VIRGINIA,54,65,20000,3
1998,WEST VIRGINIA,54,80,34000,3
1997,WEST VIRGINIA,54,95,36000,3
1996,WEST VIRGINIA,54,105,40000,3
1995,WEST VIRGINIA,54,100,40000,3
1994,WEST VIRGINIA,54,105,35000,3
1993,WEST VIRGINIA,54,85,43000,3
1992,WEST VIRGINIA,54,108,50000,3
1991,WEST VIRGINIA,54,75,38000,3
1990,WEST VIRGINIA,54,105,50000,3
1989,WEST VIRGINIA,54,95,46000,3
1988,WEST VIRGINIA,54,58,40000,3
1987,WEST VIRGINIA,54,72,50000,3
1986,WEST VIRGINIA,54,90,60000,3
1985,WEST VIRGINIA,54,105,73000,3
1984,WEST VIRGINIA,54,100,81000,3
1984,WEST VIRGINIA,54,100,82000,3
1984,WEST VIRGINIA,54,100,99,3
1983,WEST VIRGINIA,54,78,60000,3
1982,WEST VIRGINIA,54,98,80000,3
1981,WEST VIRGINIA,54,92,84000,3
1980,WEST VIRGINIA,54,89,64000,3
1979,WEST VIRGINIA,54,89,59000,3
1979,WEST VIRGINIA,54,89,61000,3
1979,WEST VIRGINIA,54,89,86.1,3
1978,WEST VIRGINIA,54,77,58000,3
1978,WEST VIRGINIA,54,77,60000,3
1978,WEST VIRGINIA,54,77,74.4,3
1977,WEST VIRGINIA,54,74,54000,3
1976,WEST VIRGINIA,54,88,61000,3
1975,WEST VIRGINIA,54,85,65000,3
1974,WEST VIRGINIA,54,76,66000,3
1973,WEST VIRGINIA,54,83,63000,3
1972,WEST VIRGINIA,54,75,53000,3
1971,WEST VIRGINIA,54,69,59000,3
1970,WEST VIRGINIA,54,67,53000,3
1969,WEST VIRGINIA,54,71,49000,3
1968,WEST VIRGINIA,54,59,47000,3
1967,WEST VIRGINIA,54,64,56000,3
1966,WEST VIRGINIA,54,48,47000,3
1965,WEST VIRGINIA,54,50,58000,3
1964,WEST VIRGINIA,54,49.5,57000,3
1963,WEST VIRGINIA,54,48,64000,3
1962,WEST VIRGINIA,54,53,71000,3
1961,WEST VIRGINIA,54,53,80000,3
1960,WEST VIRGINIA,54,52,98000,3
1959,WEST VIRGINIA,54,49,111000,3
1958,WEST VIRGINIA,54,54,109000,3
1957,WEST VIRGINIA,54,42,101000,3
1956,WEST VIRGINIA,54,50,136000,3
1955,WEST VIRGINIA,54,39,153000,3
1954,WEST VIRGINIA,54,46.5,180000,3
1953,WEST VIRGINIA,54,37,173000,3
1952,WEST VIRGINIA,54,41,187000,3
1951,WEST VIRGINIA,54,39,196000,3
1950,WEST VIRGINIA,54,37,221000,3
1949,WEST VIRGINIA,54,44,236000,3
1948,WEST VIRGINIA,54,44,269000,3
1947,WEST VIRGINIA,54,41,278000,3
1946,WEST VIRGINIA,54,34,284000,3
1945,WEST VIRGINIA,54,37,287000,3
1944,WEST VIRGINIA,54,27.9,330000,3
1943,WEST VIRGINIA,54,36,347000,3
1942,WEST VIRGINIA,54,35,351000,3
1941,WEST VIRGINIA,54,32,360000,3
1940,WEST VIRGINIA,54,28.5,399000,3
1939,WEST VIRGINIA,54,29.9,423000,3
1938,WEST VIRGINIA,54,26.5,412000,3
1937,WEST VIRGINIA,54,27.5,453000,3
1936,WEST VIRGINIA,54,23,447000,3
1935,WEST VIRGINIA,54,26,525000,3
1934,WEST VIRGINIA,54,24.5,490000,3
1933,WEST VIRGINIA,54,27,512000,3
1932,WEST VIRGINIA,54,24,455000,3
1931,WEST VIRGINIA,54,28,466000,3
1930,WEST VIRGINIA,54,12.5,368000,3
1929,WEST VIRGINIA,54,28.5,409000,3
1928,WEST VIRGINIA,54,26.5,421000,3
1927,WEST VIRGINIA,54,26,408000,3
1926,WEST VIRGINIA,54,26,448000,3
1925,WEST VIRGINIA,54,27,469000,3
1924,WEST VIRGINIA,54,23.5,413000,3
1923,WEST VIRGINIA,54,28,467000,3
1922,WEST VIRGINIA,54,28,493000,3
1921,WEST VIRGINIA,54,28,514000,3
1920,WEST VIRGINIA,54,28.5,541000,3
1919,WEST VIRGINIA,54,30,568000,3
1918,WEST VIRGINIA,54,25.5,630000,3
1917,WEST VIRGINIA,54,26,635000,3
1916,WEST VIRGINIA,54,26.5,585000,3
1915,WEST VIRGINIA,54,28,640000,3
1914,WEST VIRGINIA,54,27,590000,3
1913,WEST VIRGINIA,54,27,620000,3
1912,WEST VIRGINIA,54,29.5,640000,3
1911,WEST VIRGINIA,54,22.5,650000,3
1910,WEST VIRGINIA,54,22,675000,3
1909,WEST VIRGINIA,54,25.3,685000,3
1908,WEST VIRGINIA,54,24.5,635000,3
1907,WEST VIRGINIA,54,24,640000,3
1906,WEST VIRGINIA,54,28.5,675000,3
1905,WEST VIRGINIA,54,29,680000,3
1904,WEST VIRGINIA,54,24.5,690000,3
1903,WEST VIRGINIA,54,21.5,690000,3
1902,WEST VIRGINIA,54,26.5,730000,3
1901,WEST VIRGINIA,54,22,720000,3
1900,WEST VIRGINIA,54,26,735000,3
1899,WEST VIRGINIA,54,22.9,725000,3
1898,WEST VIRGINIA,54,26,720000,3
1897,WEST VIRGINIA,54,23.5,710000,3
1896,WEST VIRGINIA,54,27,735000,3
1895,WEST VIRGINIA,54,25,700000,3
1894,WEST VIRGINIA,54,17.5,680000,3
1893,WEST VIRGINIA,54,19,650000,3
1892,WEST VIRGINIA,54,22,625000,3
1891,WEST VIRGINIA,54,26,610000,3
1890,WEST VIRGINIA,54,21,600000,3
1889,WEST VIRGINIA,54,23.2,600000,3
1888,WEST VIRGINIA,54,24.5,605000,3
1887,WEST VIRGINIA,54,19.5,585000,3
1886,WEST VIRGINIA,54,23.5,600000,3
1885,WEST VIRGINIA,54,24,610000,3
1884,WEST VIRGINIA,54,18.5,550000,3
1883,WEST VIRGINIA,54,21.5,555000,3
1882,WEST VIRGINIA,54,23,565000,3
1881,WEST VIRGINIA,54,17,555000,3
1880,WEST VIRGINIA,54,24.5,570000,3
1879,WEST VIRGINIA,54,24.9,566000,3
1878,WEST VIRGINIA,54,24.5,570000,3
1877,WEST VIRGINIA,54,21,570000,3
1876,WEST VIRGINIA,54,24,555000,3
1875,WEST VIRGINIA,54,25,525000,3
1874,WEST VIRGINIA,54,21.5,460000,3
1873,WEST VIRGINIA,54,23.5,465000,3
1872,WEST VIRGINIA,54,24.5,460000,3
1871,WEST VIRGINIA,54,23,445000,3
1870,WEST VIRGINIA,54,26,415000,3
1869,WEST VIRGINIA,54,21.5,378000,3
1868,WEST VIRGINIA,54,25,350000,3
1867,WEST VIRGINIA,54,22.5,330000,3
1866,WEST VIRGINIA,54,26,300000,3
2018,WISCONSIN,55,172,3170000,2
2017,WISCONSIN,55,174,2930000,2
2016,WISCONSIN,55,178,3220000,2
2015,WISCONSIN,55,164,3000000,2
2014,WISCONSIN,55,156,3110000,2
2013,WISCONSIN,55,145,3030000,2
2012,WISCONSIN,55,120,3300000,2
2011,WISCONSIN,55,155,3320000,2
2010,WISCONSIN,55,162,3100000,2
2009,WISCONSIN,55,153,2930000,2
2008,WISCONSIN,55,137,2880000,2
2007,WISCONSIN,55,135,3280000,2
2006,WISCONSIN,55,143,2800000,2
2005,WISCONSIN,55,148,2900000,2
2004,WISCONSIN,55,136,2600000,2
2003,WISCONSIN,55,129,2850000,2
2002,WISCONSIN,55,135,2900000,2
2001,WISCONSIN,55,127,2600000,2
2000,WISCONSIN,55,132,2750000,2
1999,WISCONSIN,55,143,2850000,2
1998,WISCONSIN,55,137,2950000,2
1997,WISCONSIN,55,132,3050000,2
1996,WISCONSIN,55,111,3000000,2
1995,WISCONSIN,55,114,3050000,2
1994,WISCONSIN,55,141,3100000,2
1993,WISCONSIN,55,92,2350000,2
1992,WISCONSIN,55,104,2950000,2
1991,WISCONSIN,55,119,3200000,2
1990,WISCONSIN,55,118,3000000,2
1990,WISCONSIN,55,118,95.7,2
1989,WISCONSIN,55,111,2800000,2
1988,WISCONSIN,55,67,1950000,2
1987,WISCONSIN,55,118,2800000,2
1986,WISCONSIN,55,118,3100000,2
1985,WISCONSIN,55,107,3350000,2
1984,WISCONSIN,55,106,3250000,2
1983,WISCONSIN,55,97,2300000,2
1982,WISCONSIN,55,108,3350000,2
1981,WISCONSIN,55,108,3500000,2
1980,WISCONSIN,55,104,3350000,2
1979,WISCONSIN,55,103,3080000,2
1978,WISCONSIN,55,98,3000000,2
1977,WISCONSIN,55,104,3050000,2
1976,WISCONSIN,55,68,2220000,2
1975,WISCONSIN,55,83,2390000,2
1974,WISCONSIN,55,71,2270000,2
1973,WISCONSIN,55,83,2090000,2
1972,WISCONSIN,55,95,2143000,2
1971,WISCONSIN,55,98,2304000,2
1970,WISCONSIN,55,82,1858000,2
1969,WISCONSIN,55,88,1736000,2
1968,WISCONSIN,55,95,1754000,2
1967,WISCONSIN,55,83,1703000,2
1966,WISCONSIN,55,88,1670000,2
1965,WISCONSIN,55,76,1606000,2
1964,WISCONSIN,55,71,1487000,2
1963,WISCONSIN,55,70,1502000,2
1962,WISCONSIN,55,70,1533000,2
1961,WISCONSIN,55,73,1614000,2
1960,WISCONSIN,55,62.5,1736000,2
1959,WISCONSIN,55,71,1935000,2
1958,WISCONSIN,55,56.5,1492000,2
1957,WISCONSIN,55,64,1678000,2
1956,WISCONSIN,55,68,1714000,2
1955,WISCONSIN,55,52.5,1617000,2
1954,WISCONSIN,55,61,1571000,2
1953,WISCONSIN,55,61.5,1545000,2
1952,WISCONSIN,55,64,1514000,2
1951,WISCONSIN,55,50,1317000,2
1950,WISCONSIN,55,48,1304000,2
1949,WISCONSIN,55,55.4,1516000,2
1948,WISCONSIN,55,48,1378000,2
1947,WISCONSIN,55,44.5,1338000,2
1946,WISCONSIN,55,46.5,1299000,2
1945,WISCONSIN,55,44,1367000,2
1944,WISCONSIN,55,45.9,1439000,2
1943,WISCONSIN,55,46,1302000,2
1942,WISCONSIN,55,46,1252000,2
1941,WISCONSIN,55,41,1147000,2
1940,WISCONSIN,55,42,1113000,2
1939,WISCONSIN,55,39.7,1137000,2
1938,WISCONSIN,55,39,1164000,2
1937,WISCONSIN,55,33,1042000,2
1936,WISCONSIN,55,25,661000,2
1935,WISCONSIN,55,35,1102000,2
1934,WISCONSIN,55,32.5,999000,2
1933,WISCONSIN,55,36,1055000,2
1932,WISCONSIN,55,38,1000000,2
1931,WISCONSIN,55,29,751000,2
1930,WISCONSIN,55,35.5,666000,2
1929,WISCONSIN,55,36.5,716000,2
1928,WISCONSIN,55,37.5,691000,2
1927,WISCONSIN,55,29,478000,2
1926,WISCONSIN,55,32,639000,2
1925,WISCONSIN,55,40,936000,2
1924,WISCONSIN,55,24.5,590000,2
1923,WISCONSIN,55,32.5,945000,2
1922,WISCONSIN,55,36.5,951000,2
1921,WISCONSIN,55,39,1212000,2
1920,WISCONSIN,55,36,1204000,2
1919,WISCONSIN,55,38,1151000,2
1918,WISCONSIN,55,36,1885000,2
1917,WISCONSIN,55,22,1950000,2
1916,WISCONSIN,55,33.5,1720000,2
1915,WISCONSIN,55,23,1800000,2
1914,WISCONSIN,55,37,1760000,2
1913,WISCONSIN,55,37.8,1710000,2
1912,WISCONSIN,55,33.7,1710000,2
1911,WISCONSIN,55,35,1680000,2
1910,WISCONSIN,55,33,1600000,2
1909,WISCONSIN,55,33.7,1570000,2
1908,WISCONSIN,55,33.5,1520000,2
1907,WISCONSIN,55,28.5,1520000,2
1906,WISCONSIN,55,38,1535000,2
1905,WISCONSIN,55,36.5,1565000,2
1904,WISCONSIN,55,29.7,1630000,2
1903,WISCONSIN,55,29,1650000,2
1902,WISCONSIN,55,27,1680000,2
1901,WISCONSIN,55,26,1630000,2
1900,WISCONSIN,55,38.6,1575000,2
1899,WISCONSIN,55,35.6,1558000,2
1898,WISCONSIN,55,36,1400000,2
1897,WISCONSIN,55,34,1560000,2
1896,WISCONSIN,55,37,1440000,2
1895,WISCONSIN,55,35,1380000,2
1894,WISCONSIN,55,22,1320000,2
1893,WISCONSIN,55,34,1225000,2
1892,WISCONSIN,55,31.5,1215000,2
1891,WISCONSIN,55,31,1215000,2
1890,WISCONSIN,55,34,1200000,2
1889,WISCONSIN,55,30.4,1190000,2
1888,WISCONSIN,55,34.5,1177000,2
1887,WISCONSIN,55,29.5,1020000,2
1886,WISCONSIN,55,29.5,1110000,2
1885,WISCONSIN,55,34,1088000,2
1884,WISCONSIN,55,36,1067000,2
1883,WISCONSIN,55,21,1123000,2
1882,WISCONSIN,55,33,1117000,2
1881,WISCONSIN,55,31.5,1054000,2
1880,WISCONSIN,55,37,1023000,2
1879,WISCONSIN,55,33.7,1015000,2
1878,WISCONSIN,55,35.5,985000,2
1877,WISCONSIN,55,32,1025000,2
1876,WISCONSIN,55,37.5,965000,2
1875,WISCONSIN,55,23,880000,2
1874,WISCONSIN,55,32,765000,2
1873,WISCONSIN,55,33,755000,2
1872,WISCONSIN,55,35,735000,2
1871,WISCONSIN,55,37,725000,2
1870,WISCONSIN,55,38,660000,2
1869,WISCONSIN,55,26.5,575000,2
1868,WISCONSIN,55,36,565000,2
1867,WISCONSIN,55,37.5,510000,2
1866,WISCONSIN,55,28.5,500000,2
2018,WYOMING,56,164,70000,4
2017,WYOMING,56,155,63000,4
2016,WYOMING,56,147,69000,4
2015,WYOMING,56,159,59000,4
2014,WYOMING,56,138,60000,4
2013,WYOMING,56,127,67000,4
2012,WYOMING,56,142,60000,4
2011,WYOMING,56,130,70000,4
2010,WYOMING,56,123,50000,4
2009,WYOMING,56,140,45000,4
2008,WYOMING,56,134,52000,4
2007,WYOMING,56,129,60000,4
2006,WYOMING,56,129,45000,4
2005,WYOMING,56,140,49000,4
2004,WYOMING,56,131,50000,4
2003,WYOMING,56,129,50000,4
2002,WYOMING,56,119,35000,4
2001,WYOMING,56,125,51000,4
2000,WYOMING,56,132,58000,4
1999,WYOMING,56,118,52000,4
1998,WYOMING,56,127,60000,4
1997,WYOMING,56,135,52000,4
1996,WYOMING,56,123,50000,4
1995,WYOMING,56,104,48000,4
1994,WYOMING,56,122,48000,4
1993,WYOMING,56,80,44000,4
1992,WYOMING,56,98,53000,4
1991,WYOMING,56,119,49000,4
1990,WYOMING,56,120,50000,4
1989,WYOMING,56,95,41000,4
1988,WYOMING,56,122,53000,4
1987,WYOMING,56,111,41000,4
1986,WYOMING,56,114,51000,4
1985,WYOMING,56,98,53000,4
1985,WYOMING,56,98,53000,4
1985,WYOMING,56,98,98,4
1984,WYOMING,56,100,60000,4
1984,WYOMING,56,100,60000,4
1984,WYOMING,56,100,100,4
1983,WYOMING,56,104,68000,4
1983,WYOMING,56,104,68000,4
1983,WYOMING,56,104,104,4
1982,WYOMING,56,105,49000,4
1982,WYOMING,56,105,49000,4
1982,WYOMING,56,105,105,4
1981,WYOMING,56,110,46000,4
1981,WYOMING,56,110,46000,4
1981,WYOMING,56,110,110,4
